357,One Flew Over the Cuckoo's Nest (1975),01-Jan-1975,,http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,184
358,Spawn (1997),01-Aug-1997,,http://us.imdb.com/M/title-exact?Spawn+(1997/I),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,147,1118
359,"Assignment, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Assignment%2C+The+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,182,283
360,Wonderland (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Wonderland+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
361,Incognito (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Incognito+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,932,285
362,Blues Brothers 2000 (1998),06-Feb-1998,,http://us.imdb.com/M/title-exact?Blues+Brothers+2000+(1998),0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,338,183
363,Sudden Death (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Sudden%20Death%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,286
364,Ace Ventura: When Nature Calls (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20When%20Nature%20Calls%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1118
365,Powder (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Powder%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,263,1118
366,Dangerous Minds (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Dangerous%20Minds%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,684,289
367,Clueless (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,947,1118
368,Bio-Dome (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Bio-Dome%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1118
369,Black Sheep (1996),02-Feb-1996,,http://us.imdb.com/M/title-exact?Black%20Sheep%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,952,292
370,Mary Reilly (1996),23-Feb-1996,,http://us.imdb.com/M/title-exact?Mary%20Reilly%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,740,293
371,"Bridges of Madison County, The (1995)",09-Feb-1996,,"http://us.imdb.com/M/title-exact?Bridges%20of%20Madison%20County,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,794,190
372,Jeffrey (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Jeffrey%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,961,1118
373,Judge Dredd (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Judge%20Dredd%20(1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,868,1118
374,Mighty Morphin Power Rangers: The Movie (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Mighty%20Morphin%20Power%20Rangers:%20The%20Movie%20(1995),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,296
375,Showgirls (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Showgirls%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,971,169
376,Houseguest (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Houseguest%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,973,297
377,Heavyweights (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Heavyweights%20(1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,977,1118
378,Miracle on 34th Street (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Miracle%20on%2034th%20Street%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,668,299
379,Tales From the Crypt Presents: Demon Knight (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Tales%20From%20the%20Crypt%20Presents:%20Demon%20Knight%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,982,300
380,Star Trek: Generations (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Star%20Trek:%20Generations%20(1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,679,1118
381,Muriel's Wedding (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,983,220
382,"Adventures of Priscilla, Queen of the Desert, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Adventures%20of%20Priscilla,%20Queen%20of%20the%20Desert,%20The%20(1994)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,987,1118
383,"Flintstones, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Flintstones,%20The%20(1994)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,991,303
384,Naked Gun 33 1/3: The Final Insult (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Naked%20Gun%2033%201/3:%20The%20Final%20Insult%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,992,304
385,True Lies (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?True%20Lies%20(1994),0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,306,95
386,Addams Family Values (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Addams%20Family%20Values%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,611,6
387,"Age of Innocence, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Age%20of%20Innocence,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,648,26
388,Beverly Hills Cop III (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Cop%20III%20(1994),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,183
389,Black Beauty (1994),01-Jan-1994,,http://us.imdb.com/Title?Black+Beauty+(1994/I),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,305
390,Fear of a Black Hat (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Fear%20of%20a%20Black%20Hat%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,314,306
391,Last Action Hero (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Last%20Action%20Hero%20(1993),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,306,156
392,"Man Without a Face, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Man%20Without%20a%20Face,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82,25
393,Mrs. Doubtfire (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,92
394,Radioland Murders (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Radioland%20Murders%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,787,272
395,Robin Hood: Men in Tights (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Robin%20Hood:%20Men%20in%20Tights%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,373,193
396,Serial Mom (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Serial%20Mom%20(1994),0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1020,1118
397,Striking Distance (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Striking%20Distance%20(1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1118
398,Super Mario Bros. (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Super%20Mario%20Bros.%20(1993),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,147,1118
399,"Three Musketeers, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Three%20Musketeers,%20The%20(1993)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255,18
400,"Little Rascals, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Little%20Rascals,%20The%20(1994)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,292
401,"Brady Bunch Movie, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Brady%20Bunch%20Movie,%20The%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,311
402,Ghost (1990),01-Jan-1990,,http://us.imdb.com/M/title-exact?Ghost%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,234,312
403,Batman (1989),01-Jan-1989,,http://us.imdb.com/M/title-exact?Batman%20(1989),0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,600,49
404,Pinocchio (1940),01-Jan-1940,,http://us.imdb.com/M/title-exact?Pinocchio%20(1940),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,99
405,Mission: Impossible (1996),22-May-1996,,http://us.imdb.com/M/title-exact?Mission:%20Impossible%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,247,74
406,Thinner (1996),25-Oct-1996,,http://us.imdb.com/M/title-exact?Thinner%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,277,318
407,Spy Hard (1996),24-May-1996,,http://us.imdb.com/M/title-exact?Spy%20Hard%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,393,1118
408,"Close Shave, A (1995)",28-Apr-1996,,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,523,125
409,Jack (1996),07-Aug-1996,,http://us.imdb.com/M/title-exact?Jack%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94,135
410,Kingpin (1996),12-Jul-1996,,http://us.imdb.com/M/title-exact?Kingpin%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,320
411,"Nutty Professor, The (1996)",28-Jun-1996,,"http://us.imdb.com/M/title-exact?Nutty%20Professor,%20The%20(1996)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,982,63
412,"Very Brady Sequel, A (1996)",23-Aug-1996,,"http://us.imdb.com/M/title-exact?Very%20Brady%20Sequel,%20A%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,954,1118
413,Tales from the Crypt Presents: Bordello of Blood (1996),19-Jul-1996,,http://us.imdb.com/M/title-exact?Tales%20from%20the%20Crypt%20Presents:%20Bordello%20of%20Blood%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,690,1118
414,My Favorite Year (1982),01-Jan-1982,,http://us.imdb.com/M/title-exact?My%20Favorite%20Year%20(1982),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,324
415,"Apple Dumpling Gang, The (1975)",01-Jan-1975,,"http://us.imdb.com/M/title-exact?Apple%20Dumpling%20Gang,%20The%20(1975)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1057,1118
416,Old Yeller (1957),01-Jan-1957,,http://us.imdb.com/M/title-exact?Old%20Yeller%20(1957),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1058,152
417,"Parent Trap, The (1961)",01-Jan-1961,,"http://us.imdb.com/M/title-exact?Parent%20Trap,%20The%20(1961)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1062,326
418,Cinderella (1950),01-Jan-1950,,http://us.imdb.com/M/title-exact?Cinderella%20(1950),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3556,99
419,Mary Poppins (1964),01-Jan-1964,,http://us.imdb.com/M/title-exact?Mary%20Poppins%20(1964),0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,453,152
420,Alice in Wonderland (1951),01-Jan-1951,,http://us.imdb.com/M/title-exact?Alice%20in%20Wonderland%20(1951),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,329,99
421,William Shakespeare's Romeo and Juliet (1996),25-Oct-1996,,http://us.imdb.com/Title?Romeo+%2B+Juliet+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,147,328
422,Aladdin and the King of Thieves (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Aladdin%20and%20the%20King%20of%20Thieves%20(1996)%20(V),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1118
423,E.T. the Extra-Terrestrial (1982),01-Jan-1982,,http://us.imdb.com/M/title-exact?E%2ET%2E%20the%20Extra-Terrestrial%20%281982%29,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,131,81
424,Children of the Corn: The Gathering (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Children%20of%20the%20Corn%3A%20The%20Gathering%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1077,278
425,Bob Roberts (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Bob%20Roberts%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177,11
426,"Transformers: The Movie, The (1986)",01-Jan-1986,,"http://us.imdb.com/M/title-exact?Transformers:%20The%20Movie,%20The%20(1986)",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,680,1118
427,To Kill a Mockingbird (1962),01-Jan-1962,,http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1084,1118
428,Harold and Maude (1971),01-Jan-1971,,http://us.imdb.com/M/title-exact?Harold%20and%20Maude%20(1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,336,332
429,"Day the Earth Stood Still, The (1951)",01-Jan-1951,,"http://us.imdb.com/M/title-exact?Day%20the%20Earth%20Stood%20Still,%20The%20(1951)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,410,155
430,Duck Soup (1933),01-Jan-1933,,http://us.imdb.com/M/title-exact?Duck%20Soup%20(1933),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3556,333
431,Highlander (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?Highlander%20(1986),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,334
432,Fantasia (1940),01-Jan-1940,,http://us.imdb.com/M/title-exact?Fantasia%20(1940),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1100,99
433,Heathers (1989),01-Jan-1989,,http://us.imdb.com/M/title-exact?Heathers%20(1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,648,122
434,Forbidden Planet (1956),01-Jan-1956,,http://us.imdb.com/M/title-exact?Forbidden%20Planet%20(1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,992,1118
435,Butch Cassidy and the Sundance Kid (1969),01-Jan-1969,,http://us.imdb.com/M/title-exact?Butch%20Cassidy%20and%20the%20Sundance%20Kid%20(1969),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,259,186
436,"American Werewolf in London, An (1981)",01-Jan-1981,,"http://us.imdb.com/M/title-exact?American%20Werewolf%20in%20London,%20An%20(1981)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1108,183
437,Amityville 1992: It's About Time (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Amityville%201992:%20It's%20About%20Time%20(1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1114,341
438,Amityville 3-D (1983),01-Jan-1983,,http://us.imdb.com/M/title-exact?Amityville%203-D%20(1983),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1116,154
439,Amityville: A New Generation (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Amityville:%20A%20New%20Generation%20(1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1108,342
440,Amityville II: The Possession (1982),01-Jan-1982,,http://us.imdb.com/M/title-exact?Amityville%20II:%20The%20Possession%20(1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1124,1118
441,"Amityville Horror, The (1979)",01-Jan-1979,,"http://us.imdb.com/M/title-exact?Amityville%20Horror,%20The%20(1979)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1129,344
442,"Amityville Curse, The (1990)",01-Jan-1990,,"http://us.imdb.com/M/title-exact?Amityville%20Curse,%20The%20(1990)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3556,1118
443,"Birds, The (1963)",01-Jan-1963,,"http://us.imdb.com/M/title-exact?Birds,%20The%20(1963)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1137,182
444,"Blob, The (1958)",01-Jan-1958,,"http://us.imdb.com/M/title-exact?Blob,%20The%20(1958)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1139,1118
445,"Body Snatcher, The (1945)",01-Jan-1945,,"http://us.imdb.com/M/title-exact?Body%20Snatcher,%20The%20(1945)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1143,155
446,Burnt Offerings (1976),01-Jan-1976,,http://us.imdb.com/M/title-exact?Burnt%20Offerings%20(1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1078,1118
447,Carrie (1976),01-Jan-1976,,http://us.imdb.com/M/title-exact?Carrie%20(1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,74
448,"Omen, The (1976)",01-Jan-1976,,"http://us.imdb.com/M/title-exact?Omen,%20The%20(1976)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1084,70
449,Star Trek: The Motion Picture (1979),01-Jan-1979,,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Motion%20Picture%20(1979),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,679,155
450,Star Trek V: The Final Frontier (1989),01-Jan-1989,,http://us.imdb.com/M/title-exact?Star%20Trek%20V:%20The%20Final%20Frontier%20(1989),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,679,1118
451,Grease (1978),01-Jan-1978,,http://us.imdb.com/M/title-exact?Grease%20(1978),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,350
452,Jaws 2 (1978),01-Jan-1978,,http://us.imdb.com/M/title-exact?Jaws%202%20(1978),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,691,351
453,Jaws 3-D (1983),01-Jan-1983,,http://us.imdb.com/M/title-exact?Jaws%203-D%20(1983),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,582,1118
454,Bastard Out of Carolina (1996),15-Dec-1996,,http://us.imdb.com/M/title-exact?Bastard%20Out%20of%20Carolina%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,162,1118
455,Jackie Chan's First Strike (1996),10-Jan-1997,,http://us.imdb.com/M/title-exact?Police%20Story%204:%20First%20Strike%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
456,Beverly Hills Ninja (1997),17-Jan-1997,,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Ninja%20(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,952,354
457,Free Willy 3: The Rescue (1997),08-Aug-1997,,http://us.imdb.com/M/title-exact?Free+Willy+3%3A+The+Rescue+(1997),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,126,1118
458,Nixon (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Nixon%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,181,54
459,"Cry, the Beloved Country (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Cry,%20the%20Beloved%20Country%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1170,356
460,"Crossing Guard, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Crossing%20Guard,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1118
461,Smoke (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Smoke%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,358
462,Like Water For Chocolate (Como agua para chocolate) (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3556,360
463,"Secret of Roan Inish, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Secret%20of%20Roan%20Inish,%20The%20(1994)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,133
464,Vanya on 42nd Street (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Vanya%20on%2042nd%20Street%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1182,361
465,"Jungle Book, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Jungle%20Book,%20The%20(1994)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,261,280
466,Red Rock West (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Red%20Rock%20West%20(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,369,362
467,"Bronx Tale, A (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Bronx%20Tale,%20A%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,1118
468,Rudy (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Rudy%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1015,364
469,Short Cuts (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Short%20Cuts%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,254,138
470,Tombstone (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Tombstone%20(1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,366
471,Courage Under Fire (1996),08-Mar-1996,,http://us.imdb.com/M/title-exact?Courage%20Under%20Fire%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,178,52
472,Dragonheart (1996),31-May-1996,,http://us.imdb.com/M/title-exact?Dragonheart%20(1996),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,368,367
473,James and the Giant Peach (1996),12-Apr-1996,,http://us.imdb.com/M/title-exact?James%20and%20the%20Giant%20Peach%20(1996),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,735,90
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),01-Jan-1963,,http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,508,147
475,Trainspotting (1996),19-Jul-1996,,http://us.imdb.com/Title?Trainspotting+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,737,368
476,"First Wives Club, The (1996)",14-Sep-1996,,"http://us.imdb.com/M/title-exact?First%20Wives%20Club,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,397,1118
477,Matilda (1996),02-Aug-1996,,http://us.imdb.com/M/title-exact?Matilda%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1118
478,"Philadelphia Story, The (1940)",01-Jan-1940,,"http://us.imdb.com/M/title-exact?Philadelphia%20Story,%20The%20(1940)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1206,141
479,Vertigo (1958),01-Jan-1958,,http://us.imdb.com/M/title-exact?Vertigo%20(1958),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,428,182
480,North by Northwest (1959),01-Jan-1959,,http://us.imdb.com/M/title-exact?North%20by%20Northwest%20(1959),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1206,182
481,"Apartment, The (1960)",01-Jan-1960,,"http://us.imdb.com/M/title-exact?Apartment,%20The%20(1960)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,500,371
482,Some Like It Hot (1959),01-Jan-1959,,http://us.imdb.com/M/title-exact?Some%20Like%20It%20Hot%20(1959),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,500,371
483,Casablanca (1942),01-Jan-1942,,http://us.imdb.com/M/title-exact?Casablanca%20(1942),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1219,372
484,"Maltese Falcon, The (1941)",01-Jan-1941,,"http://us.imdb.com/M/title-exact?Maltese%20Falcon,%20The%20(1941)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1219,373
485,My Fair Lady (1964),01-Jan-1964,,http://us.imdb.com/M/title-exact?My%20Fair%20Lady%20(1964),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,408,141
486,Sabrina (1954),01-Jan-1954,,http://us.imdb.com/M/title-exact?Sabrina%20(1954),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1219,371
487,Roman Holiday (1953),01-Jan-1953,,http://us.imdb.com/M/title-exact?Roman%20Holiday%20(1953),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,408,374
488,Sunset Blvd. (1950),01-Jan-1950,,http://us.imdb.com/M/title-exact?Sunset%20Boulevard%20(1950),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,596,371
489,Notorious (1946),01-Jan-1946,,http://us.imdb.com/M/title-exact?Notorious%20(1946),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1206,182
490,To Catch a Thief (1955),01-Jan-1955,,http://us.imdb.com/M/title-exact?To%20Catch%20a%20Thief%20(1955),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1206,182
491,"Adventures of Robin Hood, The (1938)",01-Jan-1938,,"http://us.imdb.com/M/title-exact?Adventures%20of%20Robin%20Hood,%20The%20(1938)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,372
